DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,C2021_EASTAT_20,C2021_EASTAT_20_NAME,C2021_EASTAT_20_CODE,C2021_EASTAT_20_TYPE,C2021_EASTAT_20_TYPECODE,C2021_EASTAT_20_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,6,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,_6,Economic activity status,1000000,11,20301,Percent,2.7,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d6d20301,85,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20100,Value,4384,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d7d20100,86,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20301,Percent,3.8,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d7d20301,87,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20100,Value,4015,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d8a9a10a11a12a13a14d20100,88,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20301,Percent,3.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d8a9a10a11a12a13a14d20301,89,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20100,Value,2584,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d8a9a10a11a12a13d20100,90,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20301,Percent,2.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d8a9a10a11a12a13d20301,91,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20100,Value,2461,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d8a9d20100,92,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20301,Percent,2.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d8a9d20301,93,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20100,Value,2064,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d8d20100,94,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20301,Percent,1.8,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d8d20301,95,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20100,Value,397,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d9d20100,96,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20301,Percent,0.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d9d20301,97,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1009,Economically active and a full-time student:In employment:Self-employed with employees,1009,Economic activity status,1000000,18,20100,Value,24,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d10a11d20100,98,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1009,Economically active and a full-time student:In employment:Self-employed with employees,1009,Economic activity status,1000000,18,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d10a11d20301,99,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,10,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,_10,Economic activity status,1000000,19,20100,Value,13,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d10d20100,100,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,10,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,_10,Economic activity status,1000000,19,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d10d20301,101,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,11,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,_11,Economic activity status,1000000,20,20100,Value,11,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d11d20100,102,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,11,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,_11,Economic activity status,1000000,20,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d11d20301,103,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1010,Economically active and a full-time student:In employment:Self-employed without employees,1010,Economic activity status,1000000,21,20100,Value,99,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d12a13d20100,104,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1010,Economically active and a full-time student:In employment:Self-employed without employees,1010,Economic activity status,1000000,21,20301,Percent,0.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d12a13d20301,105,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,12,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,_12,Economic activity status,1000000,22,20100,Value,85,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d12d20100,106,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,12,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,_12,Economic activity status,1000000,22,20301,Percent,0.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d12d20301,107,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,13,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,_13,Economic activity status,1000000,23,20100,Value,14,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d13d20100,108,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,13,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,_13,Economic activity status,1000000,23,20301,Percent,0,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d13d20301,109,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,14,Economically active and a full-time student: Unemployed,_14,Economic activity status,1000000,24,20100,Value,1431,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d14d20100,110,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,14,Economically active and a full-time student: Unemployed,_14,Economic activity status,1000000,24,20301,Percent,1.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d14d20301,111,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1011,Economically inactive,1011,Economic activity status,1000000,25,20100,Value,51691,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d15a16a17a18a19d20100,112,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,1011,Economically inactive,1011,Economic activity status,1000000,25,20301,Percent,45.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d15a16a17a18a19d20301,113,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,15,Economically inactive: Retired,_15,Economic activity status,1000000,26,20100,Value,23267,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d15d20100,114,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,15,Economically inactive: Retired,_15,Economic activity status,1000000,26,20301,Percent,20.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d15d20301,115,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,16,Economically inactive: Student,_16,Economic activity status,1000000,27,20100,Value,7974,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d16d20100,116,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,16,Economically inactive: Student,_16,Economic activity status,1000000,27,20301,Percent,7,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d16d20301,117,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,17,Economically inactive: Looking after home or family,_17,Economic activity status,1000000,28,20100,Value,7527,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d17d20100,118,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,17,Economically inactive: Looking after home or family,_17,Economic activity status,1000000,28,20301,Percent,6.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d17d20301,119,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,18,Economically inactive: Long-term sick or disabled,_18,Economic activity status,1000000,29,20100,Value,7879,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d18d20100,120,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,18,Economically inactive: Long-term sick or disabled,_18,Economic activity status,1000000,29,20301,Percent,6.9,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d18d20301,121,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,19,Economically inactive: Other,_19,Economic activity status,1000000,30,20100,Value,5044,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d19d20100,122,10850
2021,2021,2021,date,0,0,1774190594,Middlesbrough,E06000002,local authorities: county / unitary (as of April 2023),423,1,19,Economically inactive: Other,_19,Economic activity status,1000000,30,20301,Percent,4.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190594d19d20301,123,10850
2021,2021,2021,date,0,0,1774190595,Redcar and Cleveland,E06000003,local authorities: county / unitary (as of April 2023),423,2,0,Total: All usual residents aged 16 years and over,0,Economic activity status,1000000,0,20100,Value,112340,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190595d0d20100,124,10850
2021,2021,2021,date,0,0,1774190595,Redcar and Cleveland,E06000003,local authorities: county / unitary (as of April 2023),423,2,0,Total: All usual residents aged 16 years and over,0,Economic activity status,1000000,0,20301,Percent,100,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190595d0d20301,125,10850
2021,2021,2021,date,0,0,1774190595,Redcar and Cleveland,E06000003,local authorities: county / unitary (as of April 2023),423,2,1001,Economically active (excluding full-time students),1001,Economic activity status,1000000,1,20100,Value,57807,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190595d1a2a3a4a5a6a7d20100,126,10850
2021,2021,2021,date,0,0,1774190595,Redcar and Cleveland,E06000003,local authorities: county / unitary (as of April 2023),423,2,1001,Economically active (excluding full-time students),1001,Economic activity status,1000000,1,20301,Percent,51.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190595d1a2a3a4a5a6a7d20301,127,10850
